subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business
municipal numbering,0.0013149611186236143,0.0013188065495342016,0.0004339645674917847,0.0009256285266019404,0.0020212389063090086,0.0005081496201455593,0.0033438755199313164,0.0030908994376659393,0.00015633972361683846,0.0013662418350577354,0.0045701889321208,0.0017104411963373423,0.01062880177050829,0.0002502947754692286,0.00021548778750002384,0.010005280375480652,0.001993633573874831,0.0009279829100705683,0.01917102374136448,0.0005338152986951172
municipal officials,0.001183371408842504,0.0012220846256241202,0.0238131545484066,0.0003540122415870428,0.015633294358849525,0.004574216902256012,0.026774128898978233,0.012565248645842075,0.0021390102338045835,0.01477600634098053,0.017403775826096535,0.015584125183522701,0.3911518454551697,0.00063139054691419,0.0009568980312906206,0.14855746924877167,0.08003516495227814,0.0003761214902624488,0.20383481681346893,0.3470948338508606
municipal parking lots,0.00021695347095374018,0.0027117268182337284,3.437163832131773e-05,0.0008082634885795414,0.005994726438075304,6.298912194324657e-05,0.00046100595500320196,0.00010767725325422361,0.002931264927610755,0.0002976218529511243,0.00047305331099778414,0.08481332659721375,0.21523617208003998,7.64241412980482e-05,4.293490928830579e-05,0.00045542072621174157,0.0007000814075581729,7.293623639270663e-05,0.0433444045484066,0.05548563972115517
municipal road damage deposits,0.00015585093933623284,0.006725626066327095,0.00010111371375387534,0.0006582351634278893,0.00010621154069667682,0.0004913542652502656,0.7147610187530518,0.0014055719366297126,0.001157862599939108,0.0002852094476111233,0.0003247307613492012,0.9555085897445679,0.02092543989419937,0.0001764069456839934,6.024736649123952e-05,0.000821533496491611,0.0011455160565674305,0.00011510730109876022,0.005942395888268948,0.01875961758196354
municipal services,0.0004951260052621365,0.001336549874395132,0.004307284019887447,0.0009289446170441806,0.003596109338104725,0.00039167352952063084,0.015321925282478333,0.026672856882214546,0.00038833628059364855,0.0006153149879537523,0.003910616040229797,0.009122981689870358,0.1853063404560089,0.00013294043310452253,0.0006267008138820529,0.011102506890892982,0.002826772863045335,0.0021616355516016483,0.017117813229560852,0.0008794536697678268
municipal solid resource,0.03428467735648155,0.002136561553925276,0.00020180793944746256,0.0010171198518946767,0.04912887513637543,0.03232891112565994,0.004203467164188623,0.02394348569214344,6.703037797706202e-05,0.034998998045921326,0.01886674389243126,0.40999293327331543,0.4653334617614746,0.0005575509276241064,0.0027708106208592653,0.02232097089290619,0.01105516217648983,0.022320717573165894,0.23699863255023956,0.003813333809375763
municipal solid resources,0.017952241003513336,0.0018886247416958213,0.001265290193259716,0.0007741866866126657,0.0777662843465805,0.02355797030031681,0.008171163499355316,0.036336567252874374,9.560913167661056e-05,0.01988648623228073,0.009617442265152931,0.46109381318092346,0.37837138772010803,0.00047427258687093854,0.0055552260018885136,0.026483746245503426,0.007771536707878113,0.017486484721302986,0.2658293545246124,0.004126668442040682
municipal solid waste,0.0008221305324696004,0.0003623190859798342,0.00010729807399911806,0.0013773419195786119,0.000193241226952523,0.00022051107953302562,0.0004265300231054425,0.003965955693274736,0.0008647891227155924,0.0002721619966905564,0.00047941430239006877,0.002683099126443267,0.002062792656943202,5.9089848946314305e-05,4.34613975812681e-05,0.00020037361537106335,0.0004973480827175081,8.411465387325734e-05,0.0022192171309143305,0.0049467929638922215
municipal taxes,0.004438585601747036,0.0013087099650874734,0.0015068809734657407,0.0012104168999940157,0.002812312450259924,0.0017505715368315578,0.0054925899021327496,0.008311381563544273,0.0006727413856424391,0.0017376660834997892,0.0011611634399741888,0.02986590377986431,0.00588642293587327,0.0001598953822394833,0.0003240289515815675,0.0008763622608967125,0.008004916831851006,0.0001954193867277354,0.004106498323380947,0.00205253716558218
municipal transit authorities,0.00018569419626146555,0.009573106653988361,0.000167757723829709,0.0005700023612007499,0.00017348761321045458,0.00026861889637075365,0.0518202967941761,0.9850347638130188,0.007837182842195034,0.0003794336225837469,0.0006058035651221871,0.0180069487541914,0.3838825821876526,0.00014962052227929235,0.00010250814375467598,0.005961747374385595,0.0038426329847425222,0.00013804367335978895,0.09135180711746216,0.12803520262241364
municipal utility bills,0.0005644669872708619,0.00022608893050346524,7.55959190428257e-05,0.0003206356486771256,0.00014730206748936325,0.00023453988251276314,0.0006915254634805024,0.0013439978938549757,0.000726200407370925,0.9397457242012024,0.0007207449525594711,0.327691912651062,0.02203497663140297,0.00010484279482625425,6.690265581710264e-05,0.0011661325115710497,0.18146805465221405,0.00018092749814968556,0.01693015545606613,0.293356716632843
municipalities,0.009766008704900742,0.0016531854635104537,0.0013288904447108507,0.0004923012456856668,0.001149213407188654,0.009231614880263805,0.027671949937939644,0.005205722060054541,0.000991507084108889,0.01499345526099205,0.012619049288332462,0.006659149192273617,0.337411493062973,0.00068121706135571,0.0020530845504254103,0.044343799352645874,0.10061429440975189,0.0011156139662489295,0.1823500096797943,0.0004228902980685234
mural program,0.00044447314576245844,0.0006299404194578528,0.0007707153563387692,0.015868542715907097,0.00336287310346961,0.0014593598898500204,0.0009040809818543494,0.005724672693759203,0.0003972999402321875,0.02045215480029583,0.018371818587183952,0.0018358638044446707,0.07384276390075684,0.9056522846221924,0.00041122533730231225,0.04038756340742111,0.008388867601752281,0.006034173537045717,0.07311210036277771,0.0008270634571090341
murders,0.0005966182216070592,0.0001626653829589486,6.158301403047517e-05,0.004914701916277409,0.00019180879462510347,8.345161768374965e-05,0.00011125532910227776,0.0006440623546950519,0.0001545221166452393,0.00016211156616918743,0.00021843011199962348,0.0003660389920696616,0.0002472504856996238,0.0001085092662833631,4.581927350955084e-05,4.635807272279635e-05,0.00041823138599283993,6.89266889821738e-05,0.0010878497269004583,0.00037496769800782204
museums (facilities),0.00045545745524577796,0.00023620601859875023,3.702091999002732e-05,0.0004668773617595434,0.00032202465808950365,0.00022473334684036672,0.00020509742898866534,0.0007107945857569575,0.00010882222704822198,0.00032913516042754054,0.000646613712888211,0.5715406537055969,0.0006414914387278259,0.46268710494041443,0.000117787771159783,0.0016288473270833492,0.00024383034906350076,0.00017977999232243747,0.0058182827197015285,0.0007157596410252154
music,0.0015717771602794528,0.0003038028080482036,0.0006428183987736702,0.0009423805167898536,0.0010896880412474275,0.00016775015683379024,0.00011383441596990451,0.004649162292480469,0.0001504069077782333,0.0007249113405123353,8.680977043695748e-05,0.00016224752471316606,0.0003923749609384686,0.1860668957233429,0.0003612104628700763,0.0014143044827505946,0.0010088597191497684,8.438738586846739e-05,0.019805746152997017,0.00011212447861908004
music therapy,0.0001775238779373467,0.00017404792015440762,6.011805817252025e-05,0.0005449928576126695,0.0002766926190815866,6.640718493144959e-05,6.553677667398006e-05,0.0007192317279987037,0.0004254045488778502,0.003693933831527829,0.00011149766942253336,8.682441693963483e-05,0.00025636464124545455,0.435411661863327,0.00011442891991464421,0.0001821093901526183,0.00017432696768082678,0.0008090715855360031,0.002795153995975852,0.00012113363482058048
musicals,0.0003162747307214886,0.00014671905955765396,0.00017150398343801498,0.0002558075648266822,0.0001399573520757258,0.00010115843906532973,0.00016207739827223122,0.003158592153340578,0.00016931329446379095,0.0029797994066029787,0.00025080711930058897,0.00019123702077195048,0.001656200154684484,0.5421560406684875,0.00011064727004850283,0.0008117489633150399,0.0012326036812737584,0.00010497239418327808,0.013267409056425095,0.0001860237098298967
métis,0.04907120391726494,0.002631368115544319,0.008703436702489853,0.0007033323054201901,0.015890799462795258,0.05562993884086609,0.028410768136382103,0.6453582048416138,0.004475753288716078,0.06379415839910507,0.034910909831523895,0.14474384486675262,0.1910993903875351,0.05805785208940506,0.03167890012264252,0.0036115660332143307,0.20662559568881989,0.021902401000261307,0.05748734995722771,0.008467737585306168
name change,0.547101616859436,0.015893353149294853,0.005476807709783316,0.010391768999397755,0.15651202201843262,0.22019849717617035,0.012837552465498447,0.3593134582042694,0.0003809710033237934,0.07554857432842255,0.08641695231199265,0.18816229701042175,0.17144039273262024,0.3085527718067169,0.018570106476545334,0.06835590302944183,0.03273463249206543,0.14959284663200378,0.13976313173770905,0.6866932511329651
naming,0.17278558015823364,0.029885711148381233,0.01093362458050251,0.08185436576604843,0.10588287562131882,0.0030727717094123363,0.08935561776161194,0.24267077445983887,0.0009016703115776181,0.17247362434864044,0.13349607586860657,0.18871061503887177,0.2746022641658783,0.0768243595957756,0.023156367242336273,0.09669150412082672,0.03316692262887955,0.0924055203795433,0.19302667677402496,0.30974456667900085
native peoples,0.08216583728790283,0.001469592098146677,0.006284298840910196,0.00043764561996795237,0.021460700780153275,0.029954195022583008,0.0024952662643045187,0.11619801819324493,0.0065810419619083405,0.032365333288908005,0.012128807604312897,0.0024233288131654263,0.11730944365262985,0.0666242390871048,0.010064314119517803,0.00022116824402473867,0.03894468769431114,0.001632789964787662,0.16978810727596283,0.00018461394938640296
native plants,0.002916853642091155,0.00012122636690037325,0.00010887582902796566,5.236760262050666e-05,0.15128684043884277,0.00014884513802826405,0.00020830876019317657,0.0031427904032170773,0.00017709206440486014,0.0005021136603318155,0.00798499770462513,0.0005275753792375326,0.31346458196640015,0.0011449489975348115,0.0007428694516420364,0.002456867601722479,0.00626410124823451,0.0001403424103045836,0.3936178386211395,0.0025832054670900106
natural areas,0.0016776429256424308,0.004022239241749048,0.0004436410672497004,0.004817706998437643,0.779395341873169,0.0003487227368168533,0.00026632059598341584,0.008067267946898937,0.00013737884000875056,0.002496596658602357,0.0420590378344059,0.0005104513256810606,0.3165932893753052,0.0018445344176143408,0.0017183945747092366,0.006168787367641926,0.0028921449556946754,0.0007659450056962669,0.30213382840156555,0.00024856740492396057
natural drainage systems,0.0002711332344915718,0.00027521103038452566,0.00014376213948708028,0.0006946789799258113,0.0005751366261392832,8.646032074466348e-05,0.0006569438264705241,0.002281109569594264,0.0001075550026143901,0.0002201828610850498,0.0010612024925649166,0.6180052161216736,0.06943368911743164,0.00014830142026767135,0.00039333244785666466,0.0006164456135593355,0.0008163544698618352,0.00024304442922584713,0.0180192980915308,0.0004438444157131016
natural environment,0.00032047959393821657,0.009840039536356926,0.0003867628693114966,0.009812263771891594,0.43269839882850647,0.00014352034486364573,0.00011398481001378968,0.002281983382999897,0.00013363185280468315,0.00026590886409394443,0.1448035091161728,0.00016234247596003115,0.02824215032160282,0.00029311166144907475,0.0030653399880975485,0.0011431742459535599,0.00048409265582449734,0.00011184409959241748,0.062008943408727646,0.00011907281441381201
natural features,0.0531366802752018,0.054109636694192886,0.004158045165240765,0.057668536901474,0.45314091444015503,0.0043897079303860664,0.024981467053294182,0.16007991135120392,0.0005211884854361415,0.06307098269462585,0.2548767030239105,0.012774745002388954,0.4461827278137207,0.005532498005777597,0.10496193915605545,0.043883565813302994,0.023136168718338013,0.29230138659477234,0.31953370571136475,0.013440494425594807
natural garden care,0.00014848589489702135,0.00020092191698495299,3.543031562003307e-05,0.0007025720551609993,0.0024004450533539057,7.083690434228629e-05,0.00011455663479864597,0.0028250375762581825,0.00013878730533178896,0.001221468555741012,0.002384577412158251,0.0003774707147385925,0.004721240606158972,0.0002374645264353603,0.00017296547594014555,0.004861814901232719,0.0011738159228116274,0.00020136403327342123,0.14426979422569275,0.00019520483328960836
natural gardens,9.452752419747412e-05,0.000123313395306468,2.6993024221155792e-05,0.00019047228852286935,0.054341863840818405,6.82296376908198e-05,6.513870175695047e-05,0.00045494575169868767,4.458509647520259e-05,0.0003166379756294191,0.0006721761892549694,0.00011376930342521518,0.0070440154522657394,0.000833202269859612,8.436095959041268e-05,0.0004694637027569115,0.00097190699307248,9.548404341330752e-05,0.04431911185383797,0.00011929454922210425
natural gas,0.012410145252943039,0.0001463623921154067,0.0008220728486776352,0.00040826137410476804,0.0010931335855275393,0.005924906115978956,0.0005103810108266771,0.04711136221885681,0.0005054247449152172,0.9948030114173889,0.0010123628890141845,0.003642565803602338,0.04035276174545288,0.00017297049635089934,0.0014306778321042657,0.00018249484128318727,0.03270871192216873,0.00011342617654008791,0.0022527319379150867,0.005387309473007917
natural habitat,0.006466546095907688,0.0050642844289541245,4.0764825826045126e-05,0.017217449843883514,0.29360559582710266,0.00010826609650393948,9.119362221099436e-05,0.00149972690269351,9.405716264154762e-05,0.0006510327220894396,0.001999061554670334,0.0002542594156693667,0.00860946998000145,0.0008330004056915641,0.0004902085056528449,0.0021440903656184673,0.0005929002654738724,9.733666229294613e-05,0.05989893153309822,0.00013014281284995377
natural heritage systems,0.0024391282349824905,0.0038787475787103176,0.00022119410277809948,0.004983596503734589,0.32271185517311096,0.0004071007715538144,0.00042930981726385653,0.007492800243198872,0.00014399543579202145,0.008411865681409836,0.05151160806417465,0.0022223207633942366,0.01645675301551819,0.0011036404175683856,0.001171960262581706,0.0016465203370898962,0.0009850149508565664,0.002008511684834957,0.11295136064291,0.00018117408035323024
